dataset_id,task_id,protocol_id,method_id,method_name,configuration_id,seed,aggregation_level,uncertainty_type,n_test,source_path,source_sha256,status,notes,Acc,Acc_ci_high,Acc_ci_low,Acc_std,Jump,Jump_std,M-F1,M-Rec,M_F1,M_F1_ci_high,M_F1_ci_low,M_F1_std,M_Rec,M_Rec_ci_high,M_Rec_ci_low,M_Rec_std,M_Recall,M_to_E,M_to_L,Macro-F1,MacroF1,MacroF1_ci_high,MacroF1_ci_low,MacroF1_std,M→E,M→L,Rev,Smooth,Smooth_std
MILLING_CROSS_MACHINE,D3-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,,across_seed_mean,across_seed_std,5,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_task_mean_std.csv,7c36dbba4cca668496cc9b235cde0a44b424df83e203e3cc5f64278efbc8c4b2,AUTHORITATIVE,,0.40713110257816787,,,0.04033289404184154,92.0,20.54263858417414,,,0.03152496626180834,,,0.0649105692199905,0.01742522756827046,,,0.03612651322108543,,,,,0.338820376280555,,,0.04442187549174349,,,,0.06585751655622687,0.02040870668650261
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3146131805157593,,,,4,,,,0.082437275985663,,,,0.0700152207001522,,,,,,,,0.2173642103447588,,,,,,,0.0347935321138213,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3432664756446991,,,,2,,,,0.1583673469387755,,,,0.1476407914764079,,,,,,,,0.2535566045936637,,,,,,,0.0225412037737451,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3627507163323782,,,,12,,,,0.1556145004420866,,,,0.1339421613394216,,,,,,,,0.2930488007724985,,,,,,,0.0458683671787532,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3008595988538682,,,,3,,,,0.0189798339264531,,,,0.0121765601217656,,,,,,,,0.1877795676814969,,,,,,,0.0355035293521186,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3363896848137536,,,,11,,,,0.0513796384395813,,,,0.0410958904109589,,,,,,,,0.264969363537156,,,,,,,0.0362701649155016,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3060171919770774,,,,6,,,,0.0273972602739726,,,,0.0228310502283105,,,,,,,,0.2171089848912057,,,,,,,0.033879526775134,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8785100286532951,,,,0,,,,0.8343848580441641,,,,0.8051750380517504,,,,,,,,0.8804051113275624,,,,,,,0.0068886337543053,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3558739255014326,,,,47,,,,0.4828850855745721,,,,0.6012176560121766,,,,,,,,0.3315089759082963,,,,,,,0.3168771526980482,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4424068767908309,,,,52,,,,0.4783715012722646,,,,0.5722983257229832,,,,,,,,0.390862391902573,,,,,,,0.0921507845388442,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3518624641833811,,,,12,,,,0.1824051654560129,,,,0.1719939117199391,,,,,,,,0.2660468519889259,,,,,,,0.0953475962409058,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4424068767908309,,,,50,,,,0.4574049803407601,,,,0.5312024353120244,,,,,,,,0.3805586219598248,,,,,,,0.0854535017221584,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3530085959885387,,,,31,,,,0.4959443800695249,,,,0.6514459665144596,,,,,,,,0.3139964985877343,,,,,,,0.1684569772073951,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3759312320916905,,,,0,,,,0.308457711442786,,,,0.2359208523592085,,,,,,,,0.2787939473688809,,,,,,,0.0085577993898574,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3856733524355301,,,,0,,,,0.3365949119373776,,,,0.2617960426179604,,,,,,,,0.2897634289126718,,,,,,,0.0060785311267285,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3793696275071633,,,,15,,,,0.0360610263522884,,,,0.0197869101978691,,,,,,,,0.3035410571544955,,,,,,,0.0331138041149972,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3793696275071633,,,,0,,,,0.3023474178403756,,,,0.2450532724505327,,,,,,,,0.2829974207858535,,,,,,,0.0322468729906776,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3799426934097421,,,,12,,,,0.18860103626943,,,,0.1385083713850837,,,,,,,,0.3134881248977217,,,,,,,0.0582275865535441,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3736389684813753,,,,0,,,,0.3016983016983017,,,,0.2298325722983257,,,,,,,,0.2761707272748282,,,,,,,0.007583116344791,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8744985673352436,,,,0,,,,0.8276409849086577,,,,0.7929984779299848,,,,,,,,0.8764716558234439,,,,,,,0.0068886337543053,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4212034383954154,,,,62,,,,0.4918478260869565,,,,0.5509893455098934,,,,,,,,0.4170752434460545,,,,,,,0.4167623421354764,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4372492836676218,,,,7,,,,0.4059087989723828,,,,0.4809741248097412,,,,,,,,0.3948716254956955,,,,,,,0.0972445464982778,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4240687679083094,,,,21,,,,0.288107202680067,,,,0.2617960426179604,,,,,,,,0.3847016576752211,,,,,,,0.1741000734806634,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4779369627507163,,,,6,,,,0.4635352286773795,,,,0.5707762557077626,,,,,,,,0.4356839097666816,,,,,,,0.0954477611940298,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.495702005730659,,,,61,,,,0.5589142504626774,,,,0.6894977168949772,,,,,,,,0.4792113479275603,,,,,,,0.2138246298948289,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4401146131805157,,,,24,,,,0.1955896452540748,,,,0.1552511415525114,,,,,,,,0.4266234553837193,,,,,,,0.0775925142778051,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4636103151862464,,,,3,,,,0.3403225806451613,,,,0.3211567732115677,,,,,,,,0.4663288686117032,,,,,,,0.0622948446255972,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5300859598853869,,,,29,,,,0.2165474974463738,,,,0.1613394216133942,,,,,,,,0.5045256071618515,,,,,,,0.0650709716932919,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.532378223495702,,,,62,,,,0.3306122448979592,,,,0.2465753424657534,,,,,,,,0.5195623707999846,,,,,,,0.1337026092345009,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4893982808022922,,,,21,,,,0.1383783783783783,,,,0.0974124809741248,,,,,,,,0.4547796250789679,,,,,,,0.0522709958998825,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4332378223495702,,,,0,,,,0.1049317943336831,,,,0.076103500761035,,,,,,,,0.392246719502246,,,,,,,0.043954434180707,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8796561604584527,,,,0,,,,0.8367346938775511,,,,0.8112633181126332,,,,,,,,0.8817665244449646,,,,,,,0.0068886337543053,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3719197707736389,,,,54,,,,0.463245492371706,,,,0.5083713850837138,,,,,,,,0.3643622937722722,,,,,,,0.3960964408725603,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3931232091690544,,,,20,,,,0.3246554364471669,,,,0.3226788432267884,,,,,,,,0.3233639943711539,,,,,,,0.0899196326061997,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3409742120343839,,,,8,,,,0.2422096317280453,,,,0.2602739726027397,,,,,,,,0.2748355214307947,,,,,,,0.1357721093713232,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4544412607449857,,,,11,,,,0.4535666218034993,,,,0.512937595129376,,,,,,,,0.3770549062998391,,,,,,,0.0841044776119402,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3644699140401146,,,,77,,,,0.3850340136054421,,,,0.4307458143074581,,,,,,,,0.3436566865138293,,,,,,,0.1890185234842062,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3650429799426934,,,,12,,,,0.1868787276341948,,,,0.1430745814307458,,,,,,,,0.2897306328557693,,,,,,,0.0541157225216721,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4263610315186246,,,,2,,,,0.3158705701078582,,,,0.3120243531202435,,,,,,,,0.363720088924709,,,,,,,0.0355695501057018,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4458452722063037,,,,17,,,,0.3296047725577927,,,,0.3363774733637747,,,,,,,,0.3982884799771793,,,,,,,0.0382319935046264,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.405730659025788,,,,19,,,,0.2724458204334365,,,,0.2678843226788432,,,,,,,,0.3423162164109802,,,,,,,0.0460275313967308,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.363323782234957,,,,13,,,,0.1427343078245915,,,,0.1263318112633181,,,,,,,,0.3010818088282012,,,,,,,0.0435908331423215,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4595988538681948,,,,19,,,,0.2457399103139013,,,,0.2085235920852359,,,,,,,,0.442372294722303,,,,,,,0.0638751745664943,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8808022922636103,,,,0,,,,0.8367670364500792,,,,0.8036529680365296,,,,,,,,0.8826692123665995,,,,,,,0.0068886337543053,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4286532951289398,,,,52,,,,0.4986559139784946,,,,0.5646879756468798,,,,,,,,0.4270839796415269,,,,,,,0.39150401836969,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4137535816618911,,,,7,,,,0.3787587971849008,,,,0.4505327245053272,,,,,,,,0.3614809292444506,,,,,,,0.0948717948717948,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3272206303724928,,,,8,,,,0.1128584643848288,,,,0.0928462709284627,,,,,,,,0.2361069325691734,,,,,,,0.1000886090983147,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4401146131805157,,,,0,,,,0.398970398970399,,,,0.471841704718417,,,,,,,,0.3776946800568848,,,,,,,0.0867508610792193,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3891117478510029,,,,46,,,,0.4726840855106888,,,,0.6057838660578386,,,,,,,,0.3623151352181206,,,,,,,0.1836932748935013,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5346704871060172,,,,16,,,,0.4843646041250831,,,,0.5540334855403348,,,,,,,,0.4943289990174526,,,,,,,0.0446646793922687,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5787965616045845,,,,1,,,,0.5617701290719115,,,,0.69558599695586,,,,,,,,0.5345960123040171,,,,,,,0.0298650529860993,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.467621776504298,,,,12,,,,0.3862660944206008,,,,0.410958904109589,,,,,,,,0.4106793945343649,,,,,,,0.0377283340118086,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4418338108882521,,,,20,,,,0.266347687400319,,,,0.2541856925418569,,,,,,,,0.4065375229486547,,,,,,,0.0565528096406169,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3782234957020057,,,,13,,,,0.1463414634146341,,,,0.1232876712328767,,,,,,,,0.3269872398295819,,,,,,,0.0519275431393238,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3982808022922636,,,,15,,,,0.1996527777777778,,,,0.1750380517503805,,,,,,,,0.3492546877686611,,,,,,,0.0491359431110889,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8808022922636103,,,,0,,,,0.8367670364500792,,,,0.8036529680365296,,,,,,,,0.8826692123665995,,,,,,,0.0068886337543053,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4326647564469914,,,,54,,,,0.501010101010101,,,,0.5662100456621004,,,,,,,,0.4306353826957323,,,,,,,0.3846153846153846,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4441260744985673,,,,7,,,,0.4084044648719632,,,,0.4733637747336377,,,,,,,,0.3860494445776066,,,,,,,0.0891657099119785,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.329512893982808,,,,11,,,,0.127016129032258,,,,0.0958904109589041,,,,,,,,0.2334028550241008,,,,,,,0.0926718776727143,
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.430945558739255,,,,3,,,,0.3873873873873873,,,,0.4581430745814307,,,,,,,,0.3660066697795356,,,,,,,0.0850516647531572,
