dataset,channel_set,group,task,Method,seed,kind,variant,Acc,Macro_F1,E_F1,M_F1,L_F1,M_Pre,M_Rec,stages_present,M_to_E,M_to_L,n_middle_true,Rev,Jump,Smooth,q_MAE,q_RMSE,q_R2,Spearman,Pearson,q_Smooth,oracle_wear_reference
mendeley,primary,cross_machine_dual,D3-M,A6,42,ablation,final,0.4679100383982446,0.295174296922996,0.2722852512155591,0.613237639553429,0.0,0.4422081656124209,1.0,"early,middle,late",0.0,0.0,769,1,0,0.0272842207453678,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,
mendeley,primary,cross_machine_dual,D3-M,A1,52,ablation,raw,0.4629731212287438,0.4303440368891902,0.7424242424242424,0.0234741784037558,0.5251336898395722,0.1204819277108433,0.0130039011703511,"early,middle,late",0.0520156046814044,0.9349804941482444,769,21,11,0.0523659849079134,0.2240525180015934,0.2747451769545879,-0.953348207326976,0.5372823880018417,0.5122559705123225,0.0109360984229779,
mendeley,primary,cross_machine_dual,D3-M,A2,52,ablation,raw_fine,0.4509051014810751,0.4339920077132075,0.7210103329506314,0.0625674217907227,0.5183982683982684,0.1835443037974683,0.0377113133940182,"early,middle,late",0.0312093628088426,0.9310793237971392,769,29,0,0.0450791909609844,0.2240525180015934,0.2747451769545879,-0.953348207326976,0.5372823880018417,0.5122559705123225,0.0109360984229779,
mendeley,primary,cross_machine_dual,D3-M,A3,52,ablation,raw_prior,0.4547449259462424,0.4420691408727745,0.726643598615917,0.0829787234042553,0.5165851005981512,0.2280701754385964,0.0507152145643693,"early,middle,late",0.0247074122236671,0.9245773732119636,769,29,0,0.0501550546242164,0.2240525180015934,0.2747451769545879,-0.953348207326976,0.5372823880018417,0.5122559705123225,0.0109360984229779,
mendeley,primary,cross_machine_dual,D3-M,A4,52,ablation,mix,0.4530992868897421,0.4398161277045238,0.7243367935409458,0.0788072417465388,0.5163043478260869,0.2176470588235294,0.048114434330299,"early,middle,late",0.0260078023407022,0.9258777633289988,769,29,0,0.0490763552648916,0.2240525180015934,0.2747451769545879,-0.953348207326976,0.5372823880018417,0.5122559705123225,0.0109360984229779,
mendeley,primary,cross_machine_dual,D3-M,A5,52,ablation,ordered,0.4322545255074054,0.4213057955148036,0.6601705237515225,0.0843373493975903,0.519409513395298,0.185022026431718,0.0546163849154746,"early,middle,late",0.0221066319895968,0.9232769830949284,769,18,0,0.0458008236913268,0.2240525180015934,0.2747451769545879,-0.953348207326976,0.5372823880018417,0.5122559705123225,0.0109360984229779,
mendeley,primary,cross_machine_dual,D3-M,A6,52,ablation,final,0.4333516182117389,0.422216550525792,0.6666666666666666,0.083080040526849,0.5169029443838604,0.1880733944954128,0.0533159947984395,"early,middle,late",0.0221066319895968,0.9245773732119636,769,20,0,0.0450634346281843,0.2240525180015934,0.2747451769545879,-0.953348207326976,0.5372823880018417,0.5122559705123225,0.0109360984229779,
mendeley,primary,cross_machine_dual,D3-M,A1,62,ablation,raw,0.4925946242457488,0.4207819656189221,0.7229437229437229,0.0,0.5394021739130435,0.0,0.0,"early,middle,late",0.2964889466840052,0.7035110533159948,769,37,73,0.0759203420342361,0.1514318244622414,0.203855756591609,-0.0753887115387617,0.6484736708028228,0.5506226558689072,0.0163099597116093,
mendeley,primary,cross_machine_dual,D3-M,A2,62,ablation,raw_fine,0.4931431705979155,0.4215130225425819,0.7245119305856833,0.0,0.5400271370420624,0.0,0.0,"early,middle,late",0.293888166449935,0.706111833550065,769,38,72,0.075598805582993,0.1514318244622414,0.203855756591609,-0.0753887115387617,0.6484736708028228,0.5506226558689072,0.0163099597116093,
mendeley,primary,cross_machine_dual,D3-M,A3,62,ablation,raw_prior,0.4936917169500823,0.4223531976487271,0.7271407837445574,0.0,0.5399188092016238,0.0,0.0,"early,middle,late",0.2886866059817945,0.7113133940182055,769,34,66,0.079468893241914,0.1514318244622414,0.203855756591609,-0.0753887115387617,0.6484736708028228,0.5506226558689072,0.0163099597116093,
mendeley,primary,cross_machine_dual,D3-M,A4,62,ablation,mix,0.4936917169500823,0.4222315120933514,0.7271407837445574,0.0,0.539553752535497,0.0,0.0,"early,middle,late",0.2886866059817945,0.7113133940182055,769,35,66,0.0781943957062013,0.1514318244622414,0.203855756591609,-0.0753887115387617,0.6484736708028228,0.5506226558689072,0.0163099597116093,
mendeley,primary,cross_machine_dual,D3-M,A5,62,ablation,ordered,0.5074053757542513,0.4507122784131899,0.7505686125852918,0.0548926014319809,0.5466756212222968,0.3333333333333333,0.0299089726918075,"early,middle,late",0.2522756827048114,0.717815344603381,769,35,16,0.0625940572804587,0.1514318244622414,0.203855756591609,-0.0753887115387617,0.6484736708028228,0.5506226558689072,0.0163099597116093,
mendeley,primary,cross_machine_dual,D3-M,A6,62,ablation,final,0.505759736697751,0.4446621199320819,0.7488721804511278,0.0389294403892944,0.5461847389558233,0.3018867924528302,0.0208062418725617,"early,middle,late",0.2561768530559167,0.7230169050715215,769,37,21,0.0670442004165537,0.1514318244622414,0.203855756591609,-0.0753887115387617,0.6484736708028228,0.5506226558689072,0.0163099597116093,
mendeley,primary,cross_machine_dual,D3-M,A1,72,ablation,raw,0.3077345035655512,0.1968581363318205,0.4988146040777619,0.0154440154440154,0.0763157894736842,0.75,0.0078023407022106,"early,middle,late",0.7256176853055917,0.2665799739921977,769,28,53,0.0642893986413712,0.2323656513352183,0.2948860668118232,-1.2502357466155414,0.4876523071926882,0.0746807667051854,0.0196972160385205,
mendeley,primary,cross_machine_dual,D3-M,A2,72,ablation,raw_fine,0.3093801426220515,0.201325026803742,0.5004775549188156,0.0255754475703324,0.0779220779220779,0.7692307692307693,0.0130039011703511,"early,middle,late",0.7100130039011704,0.2769830949284785,769,31,55,0.0597148543301162,0.2323656513352183,0.2948860668118232,-1.2502357466155414,0.4876523071926882,0.0746807667051854,0.0196972160385205,
mendeley,primary,cross_machine_dual,D3-M,A3,72,ablation,raw_prior,0.3274821722435546,0.2307985062516791,0.5067961165048543,0.1209964412811387,0.0646029609690444,0.6891891891891891,0.0663198959687906,"early,middle,late",0.6814044213263979,0.2522756827048114,769,46,12,0.0820634060172832,0.2323656513352183,0.2948860668118232,-1.2502357466155414,0.4876523071926882,0.0746807667051854,0.0196972160385205,
mendeley,primary,cross_machine_dual,D3-M,A4,72,ablation,mix,0.3230938014262205,0.2243769188027772,0.505324298160697,0.1009615384615384,0.0668449197860962,0.6666666666666666,0.0546163849154746,"early,middle,late",0.6879063719115734,0.2574772431729519,769,43,16,0.0765331886604526,0.2323656513352183,0.2948860668118232,-1.2502357466155414,0.4876523071926882,0.0746807667051854,0.0196972160385205,
mendeley,primary,cross_machine_dual,D3-M,A5,72,ablation,ordered,0.3395501919912232,0.2489352825593753,0.5185919682697074,0.161547212741752,0.0666666666666666,0.6454545454545455,0.0923276983094928,"early,middle,late",0.64629388816645,0.2613784135240572,769,32,2,0.0647970261972212,0.2323656513352183,0.2948860668118232,-1.2502357466155414,0.4876523071926882,0.0746807667051854,0.0196972160385205,
mendeley,primary,cross_machine_dual,D3-M,A6,72,ablation,final,0.3351618211738892,0.2422521038766078,0.5177514792899408,0.1355140186915887,0.0734908136482939,0.6666666666666666,0.0754226267880364,"early,middle,late",0.6527958387516255,0.2717815344603381,769,35,11,0.0665071088621306,0.2323656513352183,0.2948860668118232,-1.2502357466155414,0.4876523071926882,0.0746807667051854,0.0196972160385205,
mendeley,primary,cross_machine_dual,D3-M,A1,82,ablation,raw,0.5469007131102578,0.4924595335044447,0.8650137741046832,0.025,0.5873648264086511,0.3225806451612903,0.0130039011703511,"early,middle,late",0.1040312093628088,0.88296488946684,769,23,37,0.0597595471276001,0.1964005389954395,0.2451117521472604,-0.5547042388423558,0.6412308241197471,0.6848090712840191,0.0156158686011702,
mendeley,primary,cross_machine_dual,D3-M,A2,82,ablation,raw_fine,0.5595172792100932,0.5257552379810189,0.8812260536398467,0.1076023391812865,0.5884373211219233,0.5348837209302325,0.059817945383615,"early,middle,late",0.0663198959687906,0.8738621586475943,769,35,10,0.0546515824050775,0.1964005389954395,0.2451117521472604,-0.5547042388423558,0.6412308241197471,0.6848090712840191,0.0156158686011702,
mendeley,primary,cross_machine_dual,D3-M,A3,82,ablation,raw_prior,0.5704882062534284,0.5450554791306564,0.8888888888888888,0.1543700340522134,0.5919075144508671,0.6071428571428571,0.0884265279583875,"early,middle,late",0.0546163849154746,0.8569570871261378,769,34,0,0.0646782691864486,0.1964005389954395,0.2451117521472604,-0.5547042388423558,0.6412308241197471,0.6848090712840191,0.0156158686011702,
mendeley,primary,cross_machine_dual,D3-M,A4,82,ablation,mix,0.5688425671969282,0.5409576507822589,0.8893166506256015,0.1422018348623853,0.5913544668587897,0.6019417475728155,0.0806241872561768,"early,middle,late",0.0572171651495448,0.8621586475942783,769,33,2,0.0614608744545595,0.1964005389954395,0.2451117521472604,-0.5547042388423558,0.6412308241197471,0.6848090712840191,0.0156158686011702,
mendeley,primary,cross_machine_dual,D3-M,A5,82,ablation,ordered,0.5671969281404279,0.5428772596261408,0.8822947576656776,0.1519274376417233,0.5944095835710211,0.5929203539823009,0.0871261378413524,"early,middle,late",0.0416124837451235,0.871261378413524,769,19,1,0.046120073266353,0.1964005389954395,0.2451117521472604,-0.5547042388423558,0.6412308241197471,0.6848090712840191,0.0156158686011702,
mendeley,primary,cross_machine_dual,D3-M,A6,82,ablation,final,0.5666483817882612,0.5409846937512809,0.8827586206896552,0.1457858769931662,0.5944095835710211,0.5871559633027523,0.083224967490247,"early,middle,late",0.0442132639791937,0.8725617685305592,769,20,1,0.0512814984969887,0.1964005389954395,0.2451117521472604,-0.5547042388423558,0.6412308241197471,0.6848090712840191,0.0156158686011702,
